Actual word in English,Actual word in Hindi,Predicted word in Hindi
vidyuteekrit,विद्युतीकृत,विद्युतिकेर
lalaniyaa,ललानिया,ललानिया
wadaraa,वदरा,वड़ा
ved,वेड,वेड
fadfadaen,फड़फड़ाएं,फड़फड़ें]
traded,ट्रेडेड,ट्रेडेड
akhuaapaadaa,अखुआपाड़ा,अखुआपाड़ा
saraha,सराहा,सरहा]
vigyaanvaadiyon,विज्ञानवादियों,विज्ञावनवियों]
kamzor,कमज़ोर,कमजोर]
youngstown,यंगस्टाउन,यूंगस्टन]
aaryam,आर्यम्,आर्यम]
patkathaein,पटकथाएं,पटकथाएं
bajpai,बाजपेयी,बाजपाई]
jassee,जस्सी,जस्सी
nau,नाऊ,नौ]
evav,एवव,एवे
lagataar,लागातार,लगतार]#
suman,सुमन,सुमन
padanee,पड़नी,पदनी]
mindtree,माइंडट्री,मिंद्त्री
distributary,ड्रिस्ट्रीब्यूट्री,डिस्ट्रिब्युर्टी]#
jankaron,जानकारों,जनकारों]
shankacharaachaarya,शंकचराचार्य,शंकचाराच्या
offshore,ऑफशोर,ओफ्शो
dukhon,दुखों,दुखों
nesco,नेस्को,नेसको]
phooltee,फूलती,फूल्ट
tools,टूल्स,टूल्स
verger,वर्गर,वर्गर
dumghontu,दमघोंटू,डुमघोंत
videoh,वीडियोः,विडियोह
rajman,राजमां,राजमान
aatmamugdh,आत्ममुग्ध,आत्ममुग्ध
rockford,रॉकफोर्ड,रॉकफोर्ड
mitra,मित्रा,मित्र]
devnaar,देवनार,देवनार
ocoee,ओकोई,ओकीआ
uttariya,उत्तरिया,उत्तरिया
kainawij,कैनविज,कैनावि
galaxion,गैलेक्सियों,गैलेक्शन]##
jivaniya,जीवनियां,जीवनिया]
hakikat,हकीकत,हकिकत
eliminator,एलिमिनेटर,एलीमिनेटर
augustine,अगस्टाइन,ऑगस्तिनी
kar,कर,कर
bitane,बीताने,बिताने
daftarwale,दफ्तरवाले,दफ्तरवाले
bairaadh,बैराढ,बैराध
kambalon,कंबलों,कंबलों
jwar,ज्वार,ज्वार
fatama,फातमा,फतामा
vives,विवेस,वाइव्
dwt,डीडब्ल्यूटी,डीएवटी]####
dhaatuein,धातुएं,धातुएं
siyaha,सियाह,सियाह
pitne,पीटने,पिटने
bichchon,बिच्चों,बिच्चों
jita,जिता,जिता
sevala,सेवाला,सेवाला
bataur,बताैर,बतौर]
aditya,आदित्या,अदित्य]
kshetren,क्षेत्रें,क्षेत्रें
ankeny,एंकेनी,अंकेनी
chheter,छेत्र,छेटर]
mukarte,मुकरते,मुकरते
enthe,ऐंठे,एंटे
balty,बाल्टी,बॉल्टी
khangaali,खंगाली,खंगाली
beeeseses,बीएसएसएस,बीजिस]##
banjajasam,ब्ंजजसम,बंजाजसम
pushpit,पुष्पित,पुष्पित
linmarga,लिंमर्ग,लिनमार्
pereddy,पेरेड्डी,पेरेड्डी
bodara,बोदरा,बोदार
focus,फ़ोकस,फ़ोकस
dootaay,दूताय,दूताय
sreeleathers,श्रीलेदर्स,श्रीलीअर्ट
mahankmadaan,महंकमदान,महानकमाड
ghunsa,घूंसा,घुंसा
kaavyavidhaaon,काव्यविधाओं,काव्व्याधिव
kshatriyaadi,क्षत्रियादि,क्षत्रियादी
jaankaaron,जानकारों,जांकारों
rakhna,रखना,रखना
rishtedaaro,रिश्तेदारो,रिश्तेदारो
shravani,श्रावणी,श्रवणी]
kubuddeen,कुबुद्दीन,कुबुद्दीन
jewellers,ज्वेलर्स,जीवेलर्स
mehaman,मेहमान,मेहमन]
rojlin,रोजलिन,रोजलिन
jaikara,जयकारा,जयकरा]
chabutre,चबूतरे,चबुत्र
haradil,हरदिल,हरादि
truck,ट्रक,टीआर
neurovascular,न्यूरोवेस्कुलर,न्यूरोवास्कलर]
khelaane,खेलाने,खेलाने
stration,स्ट्रेशन,स्ट्रेशन
lakshayatirth,लक्ष्यतीर्थ,लक्षयातिर्थ
nations,नेशंस,नेशन्
paathshaalaayein,पाठशालाएं,पाठशालयीं
nivedanah,निवेदनः,निवेदान
lidaron,लीडरों,लिदारो
tanla,टेनला,तानला
sevakon,सेवकों,सेवकों
poorvapekshaon,पूर्वापेक्षाओं,पूर्वपेक्षाओं]
mani,मणि,मनी
somvar,साेमवार,सोमवर]#
pran,प्राण,प्रन]
avegyanik,अवैज्ञानिक,अवेजनिक]##
aviation,ऐवीऐशन,एवियोश
brown,ब्राउन,ब्रॉन]
naakaam,नाकाम,नाकाम
adhivas,अधिवास,अधिवास
janjagran,जनजागरण,जंजग्रन
rajnandgaon,राजनंदगांव,राजनगंड़ाओ
larry,लैरी,लारी
bhalu,भाालू,भलु]#
tareeko,तरीको,तरीको
chicopee,चिकोपी,चिकोपी
refractories,रिफ्रेक्टरीज़,रीफ्रैक्ट्रिय
baramad,बरामद,बाराम
kav,काव,कव]
emerald,एमरल्ड,एमरल्ड
vivekaadheen,विवेकाधीन,विवेकाधीन
fadfadaaen,फड़फड़ाएं,फड़फ़ाड़े
kaylana,कायलाना,कायलाना
paints,पेंट्स,पेंट्स
pittsburgh,पिट्सबर्ग,पित्स्दपु
hokhat,होखत,होखा
chaurasiya,चौरसिया,चौरसिया
sacchidanand,सच्चिदानंद,सचिदानंद]#
seide,सीड,साइ
charon,चारों,चरों]
rizvi,रिज़वी,रिजवी]
clay,क्ले,क्ले
danpati,दंपति,दानपत
doorgadh,दूर्गध,दूरगढ़
devapur,देवापुर,देवपुर]
manwaayaa,मनवाया,मनवाया
latakkar,लटककर,लटककर
mehmaan,मेहमान,मेहमान
niya,निया,निया
udhampur,उधमपुर,उधमपुर
ataher,अतहर,अतहे
chhupata,छुपता,छुपता
tungnath,तुंगनाथ,तुंगनाथ
raghupati,रघुपति,रघुपति
prakandh,प्रकाण्ड़,प्रकांध]#
changed,चेंज्ड,चैंग्ड
gangtok,गंगटोक,गंगतोक
cricket,क्रिकेट,क्रिकेट
francisco,फ्रांसिस्को,फ्रेंसिक्सो
bhagane,भगाने,भगने]
adangaa,अड़ंगा,अड़ंगा
fixingh,फिक्सिंगः,फिक्सिंह]
kamau,कमाऊ,कमौ]
tikone,तिकोने,टिकोन]
pam,पैम,पम]
tarikon,तरीक़ों,तारिकों
aagaman,आगमन,आगमन
kidwai,किदवई,किड़व
aashriton,आश्रितों,आश्रितों
raghavan,राघवन,राघवा
janeudhari,जनेऊधारी,जनुदहरी]
davenport,डेवनपोर्ट,डेवनपोर्ट
preranaapuree,प्रेरणापुरी,प्रेरानापुर
