Actual word in English,Actual word in Hindi,Predicted word in Hindi
taiboo,टैबू,तैबू
programmers,प्रोग्रामर्स,प्रोग्रामर्स
taylorsville,टेलर्सविले,टैयोर्लिवि
chadron,चादरों,चदरों]
racer,रेसर,रेसर
bhakaa,भका,भका
andhabhakto,अंधभक्तो,अंधभक्तो
obrayan,ओब्रायन,ओब्रायन
krutya,कृत्या,क्रुट्
peeran,पीरान,पीरन]
najriyon,नजरियों,नजरियों
mayur,मयूर,मयूर
chaudhawan,चौदहवां,चौधावां
swargadoot,स्वर्गदूत,स्वर्गदूत
feka,फेका,फेका
independet,इंडिपेन्डेट,इंडेपेंडेट]
tinkaa,टिंका,तिंका
gurdon,गुर्दों,गुरदों]
jaatiyon,जातियों,जातियों
samanwayaka,समन्वयक,समनवायक
sube,सूबे,सुबे
chandana,चंदन,चंदा
praarambhikataa,प्रारंभिकता,प्रारम्भिकत
trap,ट्रैप,ट्रेप
udant,उदंत,उदां
dynamatic,डायनामेटिक,डायनामेटिक
vidyuteekrit,विद्युतीकृत,विद्युतिकृत
lalaniyaa,ललानिया,ललनिया]
wadaraa,वदरा,वड़ा
ved,वेड,वेड
fadfadaen,फड़फड़ाएं,फदफादान]#
traded,ट्रेडेड,ट्रेड]#
akhuaapaadaa,अखुआपाड़ा,खुभावाता]
saraha,सराहा,सरहा]
vigyaanvaadiyon,विज्ञानवादियों,विज्ञानवादियों
kamzor,कमज़ोर,कमजोर]
youngstown,यंगस्टाउन,यूंसगट्व]
aaryam,आर्यम्,आर्यम]
patkathaein,पटकथाएं,पटकाठें
bajpai,बाजपेयी,बजपाई]#
jassee,जस्सी,जसी]#
nau,नाऊ,नौ]
evav,एवव,इवव
lagataar,लागातार,लगतार]#
suman,सुमन,सुमन
padanee,पड़नी,पदानी
mindtree,माइंडट्री,मिंद्तीर]
distributary,ड्रिस्ट्रीब्यूट्री,डिस्टिरुब्टी]#####
jankaron,जानकारों,जनकरों]#
shankacharaachaarya,शंकचराचार्य,शंचारकारच्य
offshore,ऑफशोर,एफ्शो
dukhon,दुखों,दुखों
nesco,नेस्को,नेस्को
phooltee,फूलती,फूलती
tools,टूल्स,टूल्स
verger,वर्गर,वर्गर
dumghontu,दमघोंटू,डुमघोन्
videoh,वीडियोः,विदेहों
rajman,राजमां,राजमान
aatmamugdh,आत्ममुग्ध,आत्ममुग्ध
rockford,रॉकफोर्ड,रॉकफॉर्ड
mitra,मित्रा,मित्र]
devnaar,देवनार,देवनार
ocoee,ओकोई,ओकीय
uttariya,उत्तरिया,उत्तरिया
kainawij,कैनविज,कैनावि
galaxion,गैलेक्सियों,गैलेक्शन]##
jivaniya,जीवनियां,जिवनिया]
hakikat,हकीकत,हकीकत
eliminator,एलिमिनेटर,एलिमिनेटर
augustine,अगस्टाइन,अगस्टिन]
kar,कर,कर
bitane,बीताने,बिताने
daftarwale,दफ्तरवाले,दफतारवाले
bairaadh,बैराढ,बैराध
kambalon,कंबलों,कमबलों
jwar,ज्वार,जेवीआ
fatama,फातमा,फतमा]
vives,विवेस,वाइज]
dwt,डीडब्ल्यूटी,डीटीव]#####
dhaatuein,धातुएं,धातुएं
siyaha,सियाह,सियाह
pitne,पीटने,पितने
bichchon,बिच्चों,बिच्चों
jita,जिता,जिता
sevala,सेवाला,सेवाला
bataur,बताैर,बटौर]
aditya,आदित्या,अदित्य]
kshetren,क्षेत्रें,क्षेत्रेन
ankeny,एंकेनी,अनकेनी
chheter,छेत्र,छेतर]
mukarte,मुकरते,मुकरते
enthe,ऐंठे,एंथे
balty,बाल्टी,बैल्टी
khangaali,खंगाली,खंगाली
beeeseses,बीएसएसएस,बीसीस]##
banjajasam,ब्ंजजसम,बंजाजसम
pushpit,पुष्पित,पुष्पित
linmarga,लिंमर्ग,लिनमार्
pereddy,पेरेड्डी,पेरेडी]#
bodara,बोदरा,बोदरा
focus,फ़ोकस,फोकस]
dootaay,दूताय,दूताय
sreeleathers,श्रीलेदर्स,स्रीलेशर्ट
mahankmadaan,महंकमदान,महानकम्द
ghunsa,घूंसा,घुंसा
kaavyavidhaaon,काव्यविधाओं,काव्यविदाओं
kshatriyaadi,क्षत्रियादि,क्षत्रियादि
jaankaaron,जानकारों,जांकारों
rakhna,रखना,रखना
rishtedaaro,रिश्तेदारो,रिश्तेदारो
shravani,श्रावणी,श्रवानी
kubuddeen,कुबुद्दीन,कुबुद्दीन
jewellers,ज्वेलर्स,ज़वालर्स
mehaman,मेहमान,मेहमन]
rojlin,रोजलिन,रोजलिन
jaikara,जयकारा,जैकरा]
chabutre,चबूतरे,चबुत्र
haradil,हरदिल,हरादि
truck,ट्रक,ट्रक
neurovascular,न्यूरोवेस्कुलर,न्यूवरस्कुलर]#
khelaane,खेलाने,खेलने]
stration,स्ट्रेशन,स्ट्रेशन
lakshayatirth,लक्ष्यतीर्थ,लक्षयीतर्थ]
nations,नेशंस,नेशन्
paathshaalaayein,पाठशालाएं,पाठशालाये
nivedanah,निवेदनः,निवेदना
lidaron,लीडरों,लिदारो
tanla,टेनला,तनला]
sevakon,सेवकों,सेवकों
poorvapekshaon,पूर्वापेक्षाओं,पूर्वपेक्षाओं]
mani,मणि,मनी
somvar,साेमवार,सोमवर]#
pran,प्राण,प्रान
avegyanik,अवैज्ञानिक,अवेग्यानिक
aviation,ऐवीऐशन,एविएशन
brown,ब्राउन,ब्रॉव]
naakaam,नाकाम,नाकाम
adhivas,अधिवास,अधिवास
janjagran,जनजागरण,जंजगर्ण
rajnandgaon,राजनंदगांव,राजनंदगांव
larry,लैरी,लार्
bhalu,भाालू,भालू]
tareeko,तरीको,तरीको
chicopee,चिकोपी,चिकोपी
refractories,रिफ्रेक्टरीज़,रिफ्रेक्ट्रोइ
baramad,बरामद,बाराम
kav,काव,कव]
emerald,एमरल्ड,एमराल्
vivekaadheen,विवेकाधीन,विवेकाधीन
fadfadaaen,फड़फड़ाएं,फड़फदाएं]
kaylana,कायलाना,कयलना]#
paints,पेंट्स,पैंट]#
pittsburgh,पिट्सबर्ग,पित्स्दूग
hokhat,होखत,होखत
chaurasiya,चौरसिया,चौरसिया
sacchidanand,सच्चिदानंद,सचिदानंद]#
seide,सीड,सेइ
charon,चारों,चरों]
rizvi,रिज़वी,रिज्वी
